"player_name","Name.Wyscout","marketval","position_tm","competition","team","player_id","foot","position_wy","passes","success_passes","pass_length","pass_mean_pos_x","pass_mean_pos_y","n_shots","totxg","totxa"
"Sergi Gómez","Sergi Gómez",8000000,"Centre-Back","Spanish first division","Celta de Vigo",3338,"right","Defender",1574,1445,45055.0711863186,34.15,29.54,9,1.428,0.183
"Sergi Roberto","Sergi Roberto",55000000,"Right-Back","Spanish first division","Barcelona",3347,"right","Defender",1615,1462,33170.391803533,57.78,51.35,7,1.556,8.664
"Sergio Agüero","S. Agüero",80000000,"Centre-Forward","English first division","Manchester City",8325,"right","Forward",670,561,11342.4449824217,72.24,32.78,92,27.684,12.965
"Sergio Álvarez","Sergio Álvarez",2000000,"Goalkeeper","Spanish first division","Celta de Vigo",3821,"right","Goalkeeper",410,356,15329.2211483092,11.19,34.67,0,0,0.133
"Sergio Araujo","S. Araújo",4000000,"Centre-Forward","Spanish first division","Las Palmas",86200,"right","Forward",20,19,496.213719246489,65.31,39.54,2,0.197,0
"Sergio Canales","Canales",5000000,"Attacking Midfield","Spanish first division","Real Sociedad",3282,"left","Midfielder",1129,966,25747.4441989894,63.03,39.48,58,6.438,7.079
"Sergio Córdova","S. Córdova",1500000,"Centre-Forward","German first division","Augsburg",354997,"right","Forward",131,101,2700.66558397009,69.52,36.33,13,2.959,1.17
"Sergio Escudero","Sergio Escudero",7500000,"Left-Back","Spanish first division","Sevilla",14852,"left","Defender",1273,1058,27731.4775513957,52.41,10.93,18,1.994,1.546
"Sergio Floccari","S. Floccari",NA,"Centre-Forward","Italian first division","SPAL",20503,"right","Forward",222,177,4317.6154439606,65.6,31.1,20,5.341,0.713
"Sergio García","Sergio García",1500000,"Centre-Forward","Spanish first division","Espanyol",3816,"right","Forward",421,314,9156.39384727125,65.96,34.24,35,6.969,7.001
"Sergio León","Sergio León",5000000,"Centre-Forward","Spanish first division","Real Betis",5268,"right","Forward",332,235,7224.43049334107,63.73,36.27,55,17.568,2.358
"Sergio Mora","Sergio Mora",NA,"Central Midfield","Spanish first division","Getafe",4593,"right","Midfielder",375,304,8082.24942370297,52.02,37.35,6,0.186,0.245
"Sergio Pellissier","S. Pellissier",NA,"Centre-Forward","Italian first division","Chievo",20662,"right","Forward",91,70,1550.55599976601,70.39,33.31,8,2.988,1.122
"Sergio Postigo","Sergio Postigo",2000000,"Centre-Back","Spanish first division","Levante",3496,"right","Defender",917,778,26204.2585473195,36.68,40.81,6,0.037,0.76
"Shane Duffy","S. Duffy",12000000,"Centre-Back","English first division","Brighton & Hove Albion",8242,"right","Defender",1323,1087,39848.701446532,30.69,45.53,30,0.081,0.027
"Shane Long","S. Long",7000000,"Centre-Forward","English first division","Southampton",8384,"right","Forward",381,274,7582.12590558289,71.31,33.67,35,6.338,2.35
"Shawn Parker","S. Parker",NA,"Centre-Forward","German first division","Augsburg",18728,"right","Forward",10,5,192.601209860317,73.21,36.04,0,0,0.086
"Shinji Kagawa","S. Kagawa",13000000,"Attacking Midfield","German first division","Borussia Dortmund",14816,"right","Midfielder",841,739,17720.843446642,61,33.87,25,7.971,4.544
"Shinji Okazaki","S. Okazaki",6000000,"Centre-Forward","English first division","Leicester City",14763,"right","Forward",352,273,5989.35808746531,63.6,35.74,27,10.172,3.692
"Shkodran Mustafi","S. Mustafi",25000000,"Centre-Back","English first division","Arsenal",20612,"right","Defender",1752,1546,46891.1010422693,38.19,38.75,14,0.026,0.448
"Sidnei","Sidnei",4000000,"Centre-Back","Spanish first division","Deportivo La Coruña",32577,"right","Defender",741,627,21805.2347120441,35.7,23.29,4,0,1.108
"Silvan Widmer","S. Widmer",8500000,"Right-Back","Italian first division","Udinese",50069,"right","Defender",786,575,19297.0154552793,53.94,59.5,12,2.653,5.989
"Simon Falette","S. Falette",4000000,"Centre-Back","French first division","Metz",26021,"left","Defender",1198,981,33095.7386711828,39.95,14.78,15,0.105,1.106
"Simon Francis","S. Francis",2500000,"Right-Back","English first division","AFC Bournemouth",9279,"right","Defender",1535,1204,40132.7049547967,42.91,55.42,8,0.289,2.209
"Simon Terodde","S. Terodde",2500000,"Centre-Forward","German first division","Stuttgart",16094,"right","Forward",404,300,7196.3401310537,68.46,34.5,40,10.556,3.538
"Simon Zoller","S. Zoller",1750000,"Centre-Forward","German first division","Köln",15543,"right","Forward",277,202,6117.35052633296,62.5,27.23,9,6.326,0.593
"Simone Calvano","S. Calvano",NA,"Central Midfield","Italian first division","Hellas Verona",20403,"right","Midfielder",225,185,5303.4741207844,51.07,34.45,3,0.08,0.549
"Simone Edera","S. Edera",1500000,"Right Winger","Italian first division","Torino",354552,"left","Forward",102,78,1831.38296046325,62.51,46.53,8,0.717,0.414
"Simone Lo Faso","S. Lo Faso",1000000,"Second Striker","Italian first division","Fiorentina",368340,"right","Forward",32,30,544.592664077628,66.82,55.91,2,0.099,0.171
"Simone Missiroli","S. Missiroli",2200000,"Central Midfield","Italian first division","Sassuolo",22163,"right","Midfielder",1104,889,24170.3102494338,57.07,38.73,23,3.692,4.448
"Simone Padoin","S. Padoin",NA,"Central Midfield","Italian first division","Cagliari",20472,"right","Midfielder",1117,878,26535.429460168,54.37,22.7,16,1.809,6.195
"Simone Romagnoli","S. Romagnoli",1500000,"Centre-Back","Italian first division","Bologna",21373,"right","Defender",276,226,7506.22308316536,36.5,41.73,0,0,0.049
"Simone Scuffet","S. Scuffet",3000000,"Goalkeeper","Italian first division","Udinese",239288,"right","Goalkeeper",103,86,4271.44715527286,11.47,35.45,0,0,0.024
"Simone Verdi","S. Verdi",25000000,"Attacking Midfield","Italian first division","Bologna",21123,"right","Forward",1090,828,27836.3700372268,59.96,38.07,64,9.267,7.063
"Simy","Simy",1500000,"Centre-Forward","Italian first division","Crotone",72397,"right","Forward",244,184,4339.51869072729,69.57,34.94,30,6.015,1.161
"Sofiane Boufal","S. Boufal",12000000,"Left Winger","English first division","Southampton",215983,"right","Midfielder",550,424,11645.2287940212,64.26,23.55,27,3.237,2.883
"Solly March","S. March",5000000,"Right Winger","English first division","Brighton & Hove Albion",247248,"left","Midfielder",689,510,17341.1168061167,59,28.16,26,2.255,2.233
"Somália","Somália",2000000,"Central Midfield","French first division","Toulouse",43196,"right","Midfielder",579,471,11343.642285578,59.4,43.09,25,3.137,3.175
"Souleymane Camara","S. Camara",NA,"Right Winger","French first division","Montpellier",26008,"right","Forward",225,164,4954.3370063478,69.92,35.88,17,4.219,1.152
"Stanislav Lobotka","S. Lobotka",15000000,"Defensive Midfield","Spanish first division","Celta de Vigo",167641,"right","Midfielder",1989,1827,45261.6257194266,49.14,36.8,8,0.27,1.194
"Steeve Yago","S. Yago",2000000,"Right-Back","French first division","Toulouse",25791,"right","Defender",518,402,11769.7332424501,47.32,56.39,1,0,0.954
"Stef Peeters","S. Peeters",2500000,"Central Midfield","French first division","Caen",38015,"left","Midfielder",433,322,9772.91331721776,56.86,25.64,13,3.205,1.829
"Stefan Bell","S. Bell",6000000,"Centre-Back","German first division","Mainz 05",15178,"right","Defender",840,682,24503.5907690965,35.75,42.39,10,0.048,0.483
"Stefan de Vrij","S. de Vrij",40000000,"Centre-Back","Italian first division","Lazio",130,"right","Defender",1507,1398,40245.4714972094,34.68,31.13,12,1.382,0.051
"Stefan Kießling","S. Kießling",NA,"Centre-Forward","German first division","Bayer Leverkusen",14788,"right","Forward",20,14,366.257155688798,68.71,39.19,3,0.083,0.194
"Stefan Posch","S. Posch",2500000,"Centre-Back","German first division","Hoffenheim",282799,"right","Defender",462,404,10928.3478175862,38.71,44.13,2,0.263,0.027
"Stefan Radu","Ş. Radu",6000000,"Left-Back","Italian first division","Lazio",20550,"left","Defender",1609,1413,35636.6100206043,42.34,12.44,9,0.131,1.606
"Stefan Savic","S. Savić",40000000,"Centre-Back","Spanish first division","Atlético Madrid",8311,"right","Defender",975,841,26681.9969843513,34.49,45.77,1,0,0.332
"Stefano Okaka","S. Okaka",5000000,"Centre-Forward","English first division","Watford",20505,"right","Forward",134,98,2492.83339763282,67.46,35.99,6,2.527,0.762
"Stefano Sensi","S. Sensi",3500000,"Central Midfield","Italian first division","Sassuolo",246063,"right","Midfielder",476,405,12278.0011082353,54.09,32.73,17,2.841,0.866
"Stéphane Bahoken","S. Bahoken",3000000,"Centre-Forward","French first division","Strasbourg",25673,"right","Forward",284,204,6205.35708313603,70.03,33.06,39,12.048,3.837
"Stéphane Darbion","S. Darbion",NA,"Left Midfield","French first division","Troyes",93044,"left","Midfielder",648,514,12494.7835342455,61.64,19,18,2.717,4.814
"Stephane Omeonga","S. Omeonga",2000000,"Central Midfield","Italian first division","Genoa",349102,"right","Midfielder",323,274,7015.90257726351,60.37,41.95,13,1.214,0.884
"Stephen Ireland","S. Ireland",1000000,"Attacking Midfield","English first division","Stoke City",8017,"right","Midfielder",67,55,1475.76684825986,52.16,26.71,3,0.972,0.066
"Stephen Ward","S. Ward",3000000,"Left-Back","English first division","Burnley",8433,"left","Defender",1097,785,30410.3247844399,52.06,8.38,8,0.159,3.062
"Stevan Jovetic","S. Jovetić",14000000,"Centre-Forward","French first division","Monaco",20948,"right","Forward",240,177,4678.55730171885,65.35,31.25,34,11.643,0.966
"Steve Cook","S. Cook",7000000,"Centre-Back","English first division","AFC Bournemouth",9277,"right","Defender",1241,1004,35491.7823433462,34.19,42.13,17,0.502,0.282
"Steven Davis","S. Davis",4000000,"Central Midfield","English first division","Southampton",61988,"right","Midfielder",1152,969,26917.4559852857,55.91,34.14,15,1.703,1.879
"Steven Defour","S. Defour",7000000,"Defensive Midfield","English first division","Burnley",70092,"right","Midfielder",1019,870,25847.0344421837,50.59,37.04,15,0.5,1.688
"Steven Zuber","S. Zuber",7000000,"Left Winger","German first division","Hoffenheim",49997,"right","Midfielder",806,654,18229.0625232564,54.8,22.1,19,1.593,2.015
"Stipe Perica","S. Perica",2400000,"Centre-Forward","Italian first division","Udinese",234533,"right","Forward",172,141,3444.95551013605,67.39,31.78,17,5.551,1.911
"Suat Serdar","S. Serdar",7500000,"Central Midfield","German first division","Mainz 05",302600,"right","Midfielder",539,452,11550.9226994699,56.06,37.24,39,2.453,1.522
"Sulley Muntari","S. Muntari",NA,"Central Midfield","Spanish first division","Deportivo La Coruña",20410,"left","Midfielder",148,105,3723.83622849618,49.17,24.24,4,0.055,0.777
"Suso","Suso",35000000,"Right Winger","Italian first division","Milan",11063,"left","Forward",1461,1164,34483.5569421426,66.71,53.63,83,6.619,14.03
"Svante Ingelsson","S. Ingelsson",NA,"Attacking Midfield","Italian first division","Udinese",347593,"left","Midfielder",90,62,2047.08630165965,59.32,26.63,5,0.696,0.312
"Sven Bender","S. Bender",15000000,"Defensive Midfield","German first division","Bayer Leverkusen",14803,"right","Defender",1473,1331,37994.1100920445,36.96,23.71,13,0.247,0.098
"Sven Schipplock","S. Schipplock",NA,"Centre-Forward","German first division","Hamburger SV",15821,"right","Forward",53,34,849.609319908611,68.82,37.22,4,0.815,0.245
"Takashi Inui","T. Inui",5000000,"Left Winger","Spanish first division","Eibar",14836,"right","Midfielder",994,805,21341.7996778112,66.24,15.12,68,8.204,3.632
"Takuma Asano","T. Asano",2000000,"Right Winger","German first division","Stuttgart",254649,"right","Forward",168,137,3100.31651667543,73.65,40.95,17,3.548,2.436
"Taleb Tawatha","T. Tawatha",1500000,"Left-Back","German first division","Eintracht Frankfurt",97555,"left","Defender",152,113,3687.43130357305,50.56,8.54,3,0.141,1.292
"Tammy Abraham","T. Abraham",10000000,"Centre-Forward","English first division","Swansea City",343951,"right","Forward",241,178,4970.97297713543,68.62,40.32,39,11.095,2.889
"Tana","Tana",2500000,"Attacking Midfield","Spanish first division","Las Palmas",4969,"right","Midfielder",753,658,14256.267170736,60,38.13,13,3.67,1.493
"Tatsuya Ito","T. Ito",2000000,"Left Winger","German first division","Hamburger SV",391606,"right","Midfielder",365,289,8021.67827979146,61.82,32.5,12,1.889,2.007
"Terence Kongolo","T. Kongolo",10000000,"Centre-Back","English first division","Huddersfield Town",132,"left","Defender",426,325,9671.5860723676,46.32,13.19,3,0,1.002
"Theo Hernández","T. Hernández",15000000,"Left-Back","Spanish first division","Real Madrid",344132,"left","Defender",570,492,11984.155404629,57.25,7.93,2,0.715,2.206
"Théo Pellenard","T. Pellenard",2000000,"Centre-Back","French first division","Bordeaux",27958,"left","Defender",731,568,17958.2677272575,48.27,9.75,1,0.03,1.649
"Theo Walcott","T. Walcott",20000000,"Right Winger","English first division","Arsenal",7879,"right","Forward",348,259,7588.23909634213,69.65,50.68,18,5.144,5.027
"Thiago Maia","Thiago Maia",4000000,"Defensive Midfield","French first division","Lille",257750,"left","Midfielder",1648,1430,38932.7930977119,48.77,24.18,17,0.781,0.63
"Thiago Mendes","Thiago Mendes",5500000,"Defensive Midfield","French first division","Lille",41056,"right","Midfielder",1287,1123,28905.1309171987,58.74,32.84,38,3.524,3.827
"Thiago Silva","Thiago Silva",10000000,"Centre-Back","French first division","PSG",20394,"right","Defender",1901,1814,49774.0405122537,38.04,36.35,12,0.025,0.306
"Thilo Kehrer","T. Kehrer",18000000,"Centre-Back","German first division","Schalke 04",235606,"right","Defender",1184,1025,28683.2369477301,36.93,34.09,15,0.586,0.719
"Thomas Carrique","T. Carrique",NA,"Right-Back","French first division","Bordeaux",499295,"right","Defender",35,29,960.446645134521,63.57,61.9,0,0,0.034
"Thomas Delaney","T. Delaney",12000000,"Central Midfield","German first division","Werder Bremen",55990,"left","Midfielder",1332,1033,32259.9922760048,53.55,28.32,45,3.545,5.259
"Thomas Didillon","T. Didillon",2500000,"Goalkeeper","French first division","Metz",229110,"right","Goalkeeper",138,126,5535.37513789582,15.75,30.77,0,0,0.047
"Thomas Heurtaux","T. Heurtaux",1800000,"Centre-Back","Italian first division","Hellas Verona",25878,"right","Defender",523,438,14765.7383449055,30.38,31.05,0,0,0.074
"Thomas Lemar","T. Lemar",65000000,"Attacking Midfield","French first division","Monaco",28922,"left","Midfielder",1192,973,29593.629164508,62.76,23.84,31,5.249,7.393
"Thomas Mangani","T. Mangani",3500000,"Central Midfield","French first division","Angers",26120,"left","Midfielder",1875,1472,44111.8844791819,52.7,24.8,23,3.475,7.045
"Thomas Monconduit","T. Monconduit",3000000,"Defensive Midfield","French first division","Amiens SC",25492,"right","Midfielder",1360,1124,31509.7354855192,50.2,30.7,27,1.251,3.61
"Thomas Partey","Thomas",25000000,"Defensive Midfield","Spanish first division","Atlético Madrid",217031,"right","Midfielder",1357,1163,31469.1483133517,50.72,37.96,17,2.504,0.669
"Thomas Strakosha","T. Strakosha",20000000,"Goalkeeper","Italian first division","Lazio",166534,"right","Goalkeeper",764,636,29707.2409800166,11.74,35.35,0,0,0.087
"Thomas Touré","T. Touré",1500000,"Left Winger","French first division","Bordeaux",27959,"right","Forward",49,42,923.89191703241,58.43,32.02,7,0.488,1.124
"Thorgan Hazard","T. Hazard",22000000,"Left Winger","German first division","Borussia M'gladbach",25622,"right","Forward",1226,952,24640.2870177972,64.58,30.53,79,18.306,8.846
"Tiemoué Bakayoko","T. Bakayoko",40000000,"Defensive Midfield","English first division","Chelsea",28291,"right","Midfielder",1048,921,22655.3308483359,53.59,25.95,37,5.044,2.633
"Tim Handwerker","T. Handwerker",NA,"Left-Back","German first division","Köln",356928,"left","Defender",136,95,3327.40310876213,58.62,12.75,8,0.556,1.739
"Tim Kleindienst","T. Kleindienst",2000000,"Centre-Forward","German first division","Freiburg",228765,"right","Forward",279,183,5738.68875807599,64.68,33.71,40,4.32,2.988
"Timo Baumgartl","T. Baumgartl",12000000,"Centre-Back","German first division","Stuttgart",235597,"right","Defender",1382,1177,36778.3831869427,38.87,44.73,6,0.142,0.403
"Timo Horn","T. Horn",7000000,"Goalkeeper","German first division","Köln",15265,"left","Goalkeeper",629,517,27285.5151938455,14.79,32.46,0,0,0.054
"Timo Hübers","T. Hübers",NA,"Centre-Back","German first division","Hannover 96",272435,"right","Defender",169,132,4345.77298376985,36.41,49.36,4,0,0.599
"Timo Letschert","T. Letschert",2500000,"Centre-Back","Italian first division","Sassuolo",221047,"right","Defender",179,155,4136.11291560472,36.09,53.31,0,0,0.011
"Timo Stavitski","T. Stavitski",NA,"Right Winger","French first division","Caen",399576,"right","Midfielder",120,85,2717.53500575494,73.53,45.9,0,0.036,0.69
"Timo Werner","T. Werner",60000000,"Centre-Forward","German first division","RB Leipzig",173214,"right","Forward",724,506,14815.1577052697,71.51,33.38,90,19.561,8.865
